"Text","Image URL","Tags","Posting Time"
"「ねえ、これ」
「ちょっと、それ取って」




気づけば、名前で呼ばれなくなって何年経った？




結婚前は「○○ちゃん」って、
照れくさそうに呼んでくれたのに。
今は「ママ」か「ねえ」。




私には名前があるのに。




ふと鏡を見て思う。
「私」って、ここにいるのかな？
役割だけになってないかな？","","Day4","2025-11-26 07:02"
"子どもが「ママ！」って呼ぶ。
夫も「ママ」って呼ぶ。

私の名前、
誰も呼んでくれない。","","Day4","2025-11-26 08:15"
"【問いかけ】
最後にパートナーに名前で呼ばれたの、
いつですか？

思い出せない人、意外と多いかも。","","Day4","2025-11-26 10:08"
"【小さな実験】
今朝、夫に「○○さん」って名前で呼びかけてみた。




「え？」って驚かれたけど、
ちょっと嬉しそうだった。




名前で呼び合う。
それだけで、関係が変わるかもしれない。
今日から、意識してみる。","","Day4","2025-11-26 12:15"
"「ママ」って役割に埋もれて、
「私」が見えなくなってた。

名前を取り戻したい。","","Day4","2025-11-26 15:05"
"今夜、勇気出して言ってみよう。

「私の名前で呼んで」って。","","Day4","2025-11-26 17:55"
"名前で呼び合うことの大切さ。

それは、相手を「役割」じゃなく「人」として見ること。




「ママ」「パパ」じゃなく、
二人の名前で呼び合う時間を作る。




夫婦の距離を縮める、名前の魔法。
Noteに書きました。
→ #夜専用レス手前の会話レシピ","","Day4","2025-11-26 20:04"
"寝る前の「おやすみ」。

「ねえ、おやすみ」じゃなくて、
名前で言ってみたい。","","Day4","2025-11-26 21:12"
"昔の写真見てたら、
彼が私の名前呼んでる動画見つけた。

嬉しそうに。

また、そんな風に呼ばれたいな。","","Day4","2025-11-26 22:08"
"名前を取り戻す旅、
今日から始めてみる。

小さな一歩から。","","Day4","2025-11-26 23:15"
