"Text","Image URL","Tags","Posting Time"
"「ねえ、昨日のドラマ見た？」




勇気を出して話しかけたのに。
夫はスマホから目を離さず「んー」と唸るだけ。
視線さえ合わない。

私の声は、壁に吸い込まれて消えていく。
同じ部屋にいるのに、何光年も離れているみたい。
この沈黙が、私の心を少しずつ殺していく。

私の実体験はプロフの固定投稿へ。
#会話なし #仮面夫婦 #孤独 #問題","","Day43","2026-01-04 08:43"
"おはようございます。
今朝も夫の背中に「行ってらっしゃい」。
返事はない。ドアが閉まる音だけ。
でも、私は私のために挨拶をする。
人としての誇りを失わないために。
今日も無理せずいきましょう。","","Day43","2026-01-04 10:17"
"【質問】
パートナーと最後に「目を見て」話したのはいつですか？

1. 今朝（ラブラブ）
2. 数日前（業務連絡）
3. 思い出せない（深刻）

その時の情景を思い出しながら教えてください🙋‍♀️","","Day43","2026-01-04 12:13"
"カフェでコーヒーを飲みながら、ふと思い出す。
付き合いたての頃、ファミレスで何時間も話し込んだこと。
「将来はこんな家に住みたいね」って。

あの時のキラキラした瞳は、もう見られないの？
沈黙を破る鍵は、過去の記憶にあるのかもしれない。
「ねえ、あの店覚えてる？」
今日はそう切り出してみようかな。




「『会話がない』は危険信号！夫婦の沈黙を破る『魔法の質問』」
具体的な方法はNoteで公開中。
#夫婦の会話 #コミュニケーション #解決策","","Day43","2026-01-04 15:07"
"リビングで夫がテレビを見て笑った。
私には見せない笑顔。
その笑い声が、胸に突き刺さる。
「私とは楽しくないんだ」
そう突きつけられた気がして、台所に逃げ込んだ。
共感したら「いいね」お願いします。","","Day43","2026-01-04 18:18"
"夕暮れ時、スーパーの帰り道。
手をつないで歩く老夫婦を見かけた。
「今日は寒いね」なんて言い合って。
あんな風になりたかったな。
買い物袋が少し重く感じる。","","Day43","2026-01-04 20:14"
"夫の沈黙に耐えられず、つい大きな音でドアを閉める。
「不機嫌」で気づかせようとする悪循環。

でも、言葉にしなきゃ伝わらない。
「返事がないと寂しいな」
震える声でもいい。
私の感情を、私の言葉で伝えよう。
そこからしか、何も始まらないから。




「『会話がない』は危険信号！夫婦の沈黙を破る『魔法の質問』」
解決のための「3つのステップ」をNoteにまとめました。
▼記事はプロフのリンクから
#夜専用レス手前の会話レシピ","","Day43","2026-01-04 21:04"
"夜のリビング。
夫にお茶を出してみた。
「ありがとう」とは言われなかったけど、
少しだけ空気が緩んだ気がする。
湯気の向こうに、微かな希望を見た。
同じ気持ちの人、いますか？","","Day43","2026-01-04 22:07"
"今日もお疲れ様でした。
隣で寝息を立てる夫。
寝顔だけは、昔と変わらない。
明日は少しだけ、優しくなれるかな。
おやすみなさい。","","Day43","2026-01-04 23:13"
"明日は今日より少しだけ、心が軽くなりますように。
あなたの声が、誰かの心に届きますように。
プロフの固定投稿もぜひ。
おやすみなさい。","","Day43","2026-01-04 23:13"
