"Text","Image URL","Tags","Posting Time"
"朝、キッチンで肩が触れた。

「あ、ごめん」
って、彼が避けた。




いつから、こんなに距離を置くようになったんだろう。




昔は手を繋いで歩いたし、
ソファで肩を寄せ合ってたのに。
今は、触れることすら避ける。




触れることが、怖くなった。
拒否されるのが、怖くなった。




でも本当は、触れたい。
温もりを、感じたい。","","Week1-4_Day1-28","2025-11-27 07:04"
"ソファで隣に座ったら、
さりげなく離れた夫。

なんか、悲しい。","","Week1-4_Day1-28","2025-11-27 08:11"
"【問いかけ】
最後に手を繋いだの、いつですか？

私は、思い出せない。","","Week1-4_Day1-28","2025-11-27 12:08"
"【勇気の一歩】
子どもが寝た後、隣に座って、
そっと手を繋いでみた。




最初、驚いてた。
でも、握り返してくれた。




言葉はなかったけど、
手のひらの温もりが、
「まだ大丈夫」って教えてくれた気がした。","","Week1-4_Day1-28","2025-11-27 15:09"
"スキンシップって、
愛情表現の基本なのに。

いつの間にか、
ゼロになってた。","","Week1-4_Day1-28","2025-11-27 17:48"
"「おかえり」のハグ、
してみたいけど。

勇気が、出ない。","","Week1-4_Day1-28","2025-11-27 20:06"
"スキンシップが減ると、心の距離も広がる。

段階的に触れ合いを取り戻す方法。




1. 軽い肩ポン
2. 隣に座る
3. 手を繋ぐ
4. ハグ




焦らず、一つずつ。
具体的なステップ、Noteにまとめました。
→ #夜専用レス手前の会話レシピ","","Week1-4_Day1-28","2025-11-27 21:18"
"寝る前、
背中が触れるか触れないかの距離。

もう少し、近づきたい。","","Week1-4_Day1-28","2025-11-27 22:15"
"昔は当たり前だった、
おやすみのキス。

今は遠い、遠い記憶。","","Week1-4_Day1-28","2025-11-27 23:08"
"触れることの温もり、
少しずつ取り戻していこう。

明日も、小さな一歩。","","Week1-4_Day1-28","2025-11-27 23:08"
