"Text","Image URL","Tags","Posting Time"
"朝のリビング。
子どもの笑い声で満たされている今は、まだいい。




でもふと想像してしまう。
10年後、この部屋から子どもの声が消えたら。
残るのは、テレビの音と食器のカチャカチャだけ。




「あの老夫婦みたいに、穏やかに話せるかな？」
不安が胸をよぎる朝。
でも今日から、少しずつ「二人の時間」を取り戻したい。","","Week1-4_Day1-28","2025-11-24 07:03"
"昨日、子ども抜きで夫と何分話した？

数えたら、0分だった。

今日は3分、目標にしてみる。","","Week1-4_Day1-28","2025-11-24 08:12"
"【問いかけ】
縁側でお茶を飲む老夫婦の理想。
無言でテレビを見る老人の現実。

あなたはどっちに向かってますか？","","Week1-4_Day1-28","2025-11-24 10:05"
"【未来の楽しみ予約】
スマホのカレンダーに、初めて入れた。
「二人でカフェ」って。




子どもが友達と遊ぶ日に、夫を誘ってみた。
「え、二人で？」って驚かれたけど。




未来が怖いなら、今から未来の練習をしよう。
小さな「二人の予定」が、希望になる。","","Week1-4_Day1-28","2025-11-24 12:11"
"沈黙が心地よい関係と、
沈黙が苦痛な関係。

紙一重だけど、全然違う。

今、どっちに向かってるんだろう。","","Week1-4_Day1-28","2025-11-24 15:08"
"スーパーで、夫の好きなビール。

喧嘩してても、
つい、カゴに入れちゃう。","","Week1-4_Day1-28","2025-11-24 17:45"
"「子どものために離婚しない」

その言葉が、子どもにとって一番重いかもしれない。




子どもは見てる。
パパとママが笑ってるか、目を合わせてるか。




「仲良し家族」を演じるより、
本当に仲良くなる努力の方が、子どもは嬉しい。




夫婦を再構築する具体的なステップ、
Noteにまとめました。
→ #夜専用レス手前の会話レシピ","","Week1-4_Day1-28","2025-11-24 20:02"
"寝室別にして3年。

快適さと引き換えに、
失ったものの大きさに、
最近気づき始めた。","","Week1-4_Day1-28","2025-11-24 21:15"
"おやすみハグ、してみたい。

でも自分からは言えなくて。

誰か、背中押して。","","Week1-4_Day1-28","2025-11-24 22:05"
"不安な未来を想像したら、
温かい飲み物でも飲んで、
深呼吸。

明日はまた、新しい一日。","","Week1-4_Day1-28","2025-11-24 23:11"
