"Text","Image URL","Tags","Posting Time"
"「『濡れ落ち葉』なんて言葉、笑えないですよね？」




今は仕事に行ってくれるから、私の時間がある。
でも、定年したら？
朝から晩まで「飯はまだか」と言われる生活。

私の自由はどこへ行くの？
夫の世話をするために生きているわけじゃないのに。
逃げ場がない気がして、動悸がする。

私の実体験はプロフの固定投稿へ。
#定年後 #熟年離婚 #夫源病 #問題","","Week6_Day36-42","2025-12-28 08:43"
"おはようございます。
一人の時間は死守しましょう。
「この時間は私の聖域」と宣言する勇気を。
今日も無理せずいきましょう。","","Week6_Day36-42","2025-12-28 10:17"
"【質問】
夫が毎日家にいる生活、想像できますか？

1. 楽しみ
2. なんとかなる
3. 地獄

正直に教えてください🙋‍♀️","","Week6_Day36-42","2025-12-28 12:13"
"物理的な部屋がなくても、心の距離は作れます。
「午前中は別行動」
「火曜日は習い事」
ルールを決めて、お互いに干渉しない時間を作る。

「冷たい」のではなく「自立」です。
依存し合わない関係こそが、長続きの秘訣。




「定年後の夫にイライラしない！『精神的別居』のススメ」
具体的な方法はNoteで公開中。
#定年後 #夫婦の距離感 #解決策","","Week6_Day36-42","2025-12-28 15:07"
"夫が家にいると、掃除機かけるのも気を使う。
「うるさいな」って顔されると、こっちがイラッとする。
私の家事なのに！
これ、あるあるですよね。
共感したら「いいね」お願いします。","","Week6_Day36-42","2025-12-28 18:18"
"夕方のこの時間。
夫の趣味を見つけてあげたい。
外に出てくれれば、平和が訪れる。
小さな変化が大事です。","","Week6_Day36-42","2025-12-28 20:14"
"夫の存在が重荷に感じるあなたへ。

夫も不安なんです。仕事というアイデンティティを失うことが。
だから、あなたに依存してしまう。
背中を押してあげましょう。「外の世界も楽しいよ」って。
それがあなたの自由にも繋がります。




「定年後の夫にイライラしない！『精神的別居』のススメ」
解決のための「3つのステップ」をNoteにまとめました。
▼記事はプロフのリンクから
#夜専用レス手前の会話レシピ","","Week6_Day36-42","2025-12-28 21:04"
"夜のリビング。
夫が「料理教室行ってみようかな」と呟いた。
全力で応援した。
その調子！
同じ気持ちの人、いますか？","","Week6_Day36-42","2025-12-28 22:07"
"今日もお疲れ様でした。
適度な距離は、愛を育てます。
近すぎず、遠すぎず。
おやすみなさい。","","Week6_Day36-42","2025-12-28 23:13"
"明日は今日より少しだけ、心が軽くなりますように。
それぞれの時間が、輝きますように。
プロフの固定投稿もぜひ。
おやすみなさい。","","Week6_Day36-42","2025-12-28 23:13"
