"Text","Image URL","Tags","Posting Time"
"「ふとした瞬間に『自分に興味持たれてないかも』って、孤独感が襲ってきたことありませんか？」




みんなで笑っている時、ふと我に返る。
パートナーが自分の話を上の空で聞いている時、心がスッと冷える。

「あ、この人は私に興味がないんだ」
そう気づいてしまった瞬間の、足元が崩れるような感覚。

日常の中に潜む「不意打ち」の孤独が、一番心を削っていく。

私の実体験はプロフの固定投稿へ。
#孤独感 #夫婦の溝 #興味関心 #問題","","Day20","2025-12-12 07:01"
"おはようございます。
孤独は「繋がり」を求めているサイン。
今日は誰かに、自分から挨拶をしてみませんか？
今日も無理せずいきましょう。","","Day20","2025-12-12 08:08"
"【質問】
パートナーが自分に「興味がない」と感じる瞬間は？

1. 話を聞いていない時
2. 変化に気づかない時
3. 質問されない時

正直に教えてください🙋‍♀️","","Day20","2025-12-12 10:04"
"「ふとした瞬間」の孤独感は、日常の積み重ねが表面化したもの。
会話や視線が合わない小さなズレが、大きな不安となって襲ってきます。

「興味を持たれていない」＝「自分の価値がない」ではありません。
ただ、シグナルが届いていないだけかもしれません。




「突然襲ってくる孤独感の正体と、パートナーに『ちゃんと見てる』を伝え合う方法」
具体的な方法はNoteで公開中。
#孤独感 #夫婦の溝 #解決策","","Day20","2025-12-12 12:12"
"髪を切っても、新しい服を着ても、何も言われない。
「気づいてないの？それともどうでもいいの？」と聞くのも怖い。
これ、あるあるですよね。
共感したら「いいね」お願いします。","","Day20","2025-12-12 15:15"
"夕方のこの時間。
街の喧騒の中で感じる孤独。
家に帰っても、その孤独が消えない予感。
小さな変化が大事です。","","Day20","2025-12-12 18:05"
"突然襲ってくる孤独感の瞬間。
その悩みを抱えているあなたへ。

孤独に押しつぶされそうな夜。
まずは自分で自分を抱きしめてあげてください。
そして、少しだけ勇気を出して、手を伸ばしてみませんか。




「突然襲ってくる孤独感の正体と、パートナーに『ちゃんと見てる』を伝え合う方法」
解決のための「3つのステップ」をNoteにまとめました。
▼記事はプロフのリンクから
#夜専用レス手前の会話レシピ","","Day20","2025-12-12 20:01"
"夜のリビング。
同じ部屋にいるのに、まるで透明人間になった気分。
同じ気持ちの人、いますか？","","Day20","2025-12-12 21:05"
"今日もお疲れ様でした。
孤独な夜も、星は輝いています。
あなたは一人じゃありません。
おやすみなさい。","","Day20","2025-12-12 22:20"
"明日は今日より少しだけ、心が軽くなりますように。
あなたの存在が、誰かの光になりますように。
プロフの固定投稿もぜひ。
おやすみなさい。","","Day20","2025-12-12 23:25"
