"Text","Image URL","Tags","Posting Time"
"「自分の体に不安を感じた時、一番に顔が浮かぶのは誰ですか？」




夫に言ったら「大げさだな」って笑われるかな。
それとも「金かかるな」って嫌な顔されるかな。
そんな想像をしてしまう自分が悲しい。

本当は「大丈夫だよ」って抱きしめてほしいだけなのに。
弱音を吐ける場所がない。

私の実体験はプロフの固定投稿へ。
#健康不安 #孤独 #夫婦の絆 #問題","","Week6_Day36-42","2026-01-02 07:01"
"おはようございます。
不安な時は、深呼吸。
体は心の鏡です。
まずは自分を労ってあげましょう。
今日も無理せずいきましょう。","","Week6_Day36-42","2026-01-02 08:08"
"【質問】
パートナーの健康状態を把握していますか？

1. 把握してる
2. なんとなく
3. 全く知らない

正直に教えてください🙋‍♀️","","Week6_Day36-42","2026-01-02 10:04"
"健康の話題は暗くなりがちですが、イベント化してしまいましょう。
「人間ドックの後に美味しいランチ」
これなら楽しみになります。

お互いの体を気遣うことは、愛の基本形。
「長生きしてね」の一言は、どんな愛の言葉より響きます。




「夫婦で健康を守る！年に一度の『検診デート』のすすめ」
具体的な方法はNoteで公開中。
#健康管理 #夫婦の約束 #解決策","","Week6_Day36-42","2026-01-02 12:12"
"夫のお腹が出てきた。
「痩せなよ」って言うと喧嘩になる。
心配してるだけなのに、伝わらない。
言い方って難しい。
これ、あるあるですよね。
共感したら「いいね」お願いします。","","Week6_Day36-42","2026-01-02 15:15"
"夕方のこの時間。
野菜多めのメニューを考える。
無言の愛、伝われ。
小さな変化が大事です。","","Week6_Day36-42","2026-01-02 18:05"
"将来の健康が不安なあなたへ。

「二人で元気でいたい」
その想いを素直に伝えてみましょう。
「あなたがいないと困るの」
その言葉は、夫の健康意識を変える最強のスイッチです。




「夫婦で健康を守る！年に一度の『検診デート』のすすめ」
解決のための「3つのステップ」をNoteにまとめました。
▼記事はプロフのリンクから
#夜専用レス手前の会話レシピ","","Week6_Day36-42","2026-01-02 20:01"
"夜のリビング。
「お互い気をつけないとな」
夫がポツリと言った。
その一言で、不安が半分になった。
同じ気持ちの人、いますか？","","Week6_Day36-42","2026-01-02 21:05"
"今日もお疲れ様でした。
体は資本。
良い睡眠が、明日への活力。
おやすみなさい。","","Week6_Day36-42","2026-01-02 22:20"
"明日は今日より少しだけ、心が軽くなりますように。
健やかな日々が、続きますように。
プロフの固定投稿もぜひ。
おやすみなさい。","","Week6_Day36-42","2026-01-02 23:25"
