"Text","Image URL","Tags","Posting Time"
"「もう二度としない」
土下座する夫。
その背中を見下ろしながら、私の心は冷え切っていた。

借金、ギャンブル、異性関係。
嘘に嘘を重ねていた夫。
泣いて謝る夫を見ても、何も感じない。
「許してやり直そう」と思う自分と、
「もう無理」と拒絶する自分。

一度壊れた信頼は、元に戻るの？
修復の道のりが果てしなく遠い。
砂のお城みたいに崩れ去った。

私の実体験はプロフの固定投稿へ。
#嘘 #裏切り #再構築 #問題","","Day58","2026-01-19 07:03"
"おはようございます。
鏡の中の自分と目が合う。
やつれた顔。
「大丈夫、私は悪くない」
言い聞かせて口紅を塗る。
戦闘開始の合図。
今日も無理せずいきましょう。","","Day58","2026-01-19 08:12"
"【質問】
パートナーの嘘、許せますか？

1. 許せる（一度だけなら...）
2. 許せない（即アウト！）
3. 内容による（金額とか相手とか）

正直に教えてください🙋‍♀️","","Day58","2026-01-19 10:05"
"裏切りは心に深い傷を残します。
すぐに結論を出す必要はありません。

「執行猶予期間」を設ける。
条件付きで様子を見る。
自分の感情を整理する時間を持ちましょう。
決めるのは、あなた自身です。
焦らなくていい。
あなたの人生の主導権は、あなたが握っている。




「夫の嘘が発覚！『離婚』か『再構築』か迷った時に読む『心の整理術』」
具体的な方法はNoteで公開中。
#サレ妻 #離婚 #解決策","","Day58","2026-01-19 12:11"
"夫が妙に優しくなった。
罪滅ぼしのつもり？
その優しさが逆に辛い。
「なかったこと」にはできないんだよ。
傷口に塩を塗られてる気分。
共感したら「いいね」お願いします。","","Day58","2026-01-19 15:08"
"夕方のこの時間。
ふとした瞬間にフラッシュバック。
胸が苦しくなる。
トラウマってこういうことか。
深呼吸。
私はここにいる。大丈夫。","","Day58","2026-01-19 17:45"
"再構築か離婚かで悩むあなたへ。

どちらを選んでも、茨の道かもしれません。
でも、あなたが「自分で選んだ道」なら、
きっと歩いていけます。
夫のためでも、子供のためでもなく、
「私の幸せ」を基準に決めてください。
あなたは幸せになるために生まれてきたんだから。




「夫の嘘が発覚！『離婚』か『再構築』か迷った時に読む『心の整理術』」
解決のための「3つのステップ」をNoteにまとめました。
▼記事はプロフのリンクから
#夜専用レス手前の会話レシピ","","Day58","2026-01-19 20:02"
"夜のリビング。
夫が寝た後、一人で泣いた。
涙が枯れるまで泣いたら、少しスッキリした。
明日は笑えるかな。
泣きたい時は泣けばいい。
同じ気持ちの人、いますか？","","Day58","2026-01-19 21:15"
"今日もお疲れ様でした。
傷ついた心は、時間が癒してくれる。
今はただ、休もう。
おやすみなさい。","","Day58","2026-01-19 22:05"
"明日は今日より少しだけ、心が軽くなりますように。
自分の強さを、信じられますように。
プロフの固定投稿もぜひ。
おやすみなさい。","","Day58","2026-01-19 23:11"
