"Text","Image URL","Tags","Posting Time"
"休日の朝。
山積みの洗濯物を畳む私の横で、夫はスマホゲーム。
「俺、今日休みだから」




私に休みはないの？
見かねて「手伝おうか？」と言ってきた。
お客様気分なのが許せない。
「手伝う」じゃなくて「やる」のが当たり前でしょ。
喉まで出かかった言葉を飲み込んで、睨みつけた。

私の実体験はプロフの固定投稿へ。
#ワンオペ家事 #名もなき家事 #不公平 #問題","","Day45","2026-01-06 07:06"
"おはようございます。
キッチンのシンクに昨夜の洗い物。
夫が飲んだコップが一つ。
水につけておいてくれるだけでいいのに。
カピカピの汚れを擦りながら、心も擦り減る。
今日も無理せずいきましょう。","","Day45","2026-01-06 08:09"
"【質問】
パートナーの家事レベル、点数つけるなら？

1. 80点以上（戦力）
2. 30点（足手まとい）
3. 0点（論外）

辛口採点で教えてください🙋‍♀️","","Day45","2026-01-06 10:15"
"トイレットペーパーの補充、洗剤の詰め替え、ゴミの分別。
「名もなき家事」の存在を、夫は知らない。
魔法のように家が片付いていると思っている。

リストに書き出してみた。
「こんなにあるの？」と驚く夫。
責めるより、事実を見せる。
共有することで、初めて「チーム」になれる。




「『手伝う』禁止！夫を『家事シェアのパートナー』に変える魔法のリスト」
具体的な方法はNoteで公開中。
#家事分担 #共働き #解決策","","Day45","2026-01-06 12:04"
"夫が皿洗いをしてくれた。
でも、床は水浸し、洗剤は出しっ放し。
「やったぞ」感満載の顔。
後始末をする私の手間、増えてますけど。
「ありがとう」と言うのが精一杯。
共感したら「いいね」お願いします。","","Day45","2026-01-06 15:12"
"スーパーで半額のお惣菜をカゴに入れる。
「今日は手抜きでいいや」
自分に許可を出す。
完璧な妻なんて、ドラマの中だけでいい。
少し肩の荷が下りた。","","Day45","2026-01-06 17:52"
"夫の家事にイライラしてしまうあなたへ。

最初は誰でも初心者です。
60点の出来でも、まずは感謝を。
「あなたがやってくれて助かった」
その一言が、夫のやる気スイッチを押す。
長い目で見れば、それが一番の近道。
賢い妻は、夫を手のひらで転がす。




「『手伝う』禁止！夫を『家事シェアのパートナー』に変える魔法のリスト」
解決のための「3つのステップ」をNoteにまとめました。
▼記事はプロフのリンクから
#夜専用レス手前の会話レシピ","","Day45","2026-01-06 20:08"
"夜のリビング。
夫がゴミ出しの準備をしてる。
分別間違ってるけど、今は黙っておこう。
背中を見ながら、心の中でガッツポーズ。
同じ気持ちの人、いますか？","","Day45","2026-01-06 21:21"
"今日もお疲れ様でした。
家事は終わりのないマラソン。
たまには給水所で休もう。
おやすみなさい。","","Day45","2026-01-06 22:11"
"明日は今日より少しだけ、心が軽くなりますように。
あなたの頑張りが、報われますように。
プロフの固定投稿もぜひ。
おやすみなさい。","","Day45","2026-01-06 23:05"
