"Text","Image URL","Tags","Posting Time"
"「ただの同僚だよ」
夫は笑って誤魔化した。

でも、私は見た。
夜中にスマホが光るのを。
画面を伏せて置く仕草。
トイレに持ち込む時間が増えた。
問い詰めたら逆ギレされた。

信じたい。でも疑ってしまう。
このモヤモヤが、愛を蝕んでいく。
真実を知るのが怖い。
パンドラの箱を開けるべき？

私の実体験はプロフの固定投稿へ。
#浮気疑惑 #スマホ #不信感 #問題","","Week7-8_Day43-60","2026-01-18 08:43"
"おはようございます。
夫のスマホがテーブルにある。
見たい。見たくない。
葛藤する朝。
知らぬが仏？
いや、知る権利がある。
心臓が痛い。
今日も無理せずいきましょう。","","Week7-8_Day43-60","2026-01-18 10:17"
"【質問】
パートナーのスマホ、見たいですか？

1. 見たい（パスワード知ってるし）
2. 見たくない（パンドラの箱）
3. 興味ない（信用してるから）

正直に教えてください🙋‍♀️","","Week7-8_Day43-60","2026-01-18 12:13"
"スマホを覗いても、幸せにはなれません。
疑心暗鬼は、関係を悪化させるだけです。

「最近、様子が変で寂しい」
「不安だから安心させてほしい」
I（アイ）メッセージで気持ちを伝える。
責めるのではなく、助けを求める。
それが、心の壁を壊す鍵です。
勇気を出して、向き合おう。




「夫のスマホが怪しい…！疑心暗鬼で壊れそうな心を救う『信頼回復のステップ』」
具体的な方法はNoteで公開中。
#浮気調査 #夫婦関係修復 #解決策","","Week7-8_Day43-60","2026-01-18 15:07"
"夫のLINEの通知オフ設定。
怪しすぎるでしょ。
「仕事の連絡が多いから」って嘘くさい。
女の勘は当たるのよ。
私の目は誤魔化せない。
共感したら「いいね」お願いします。","","Week7-8_Day43-60","2026-01-18 18:18"
"夕方のこの時間。
夫の帰りが遅いとソワソワする。
「残業」の二文字を信じられない。
こんな自分、嫌だな。
もっと堂々としていたいのに。
惨めな気持ち。","","Week7-8_Day43-60","2026-01-18 20:14"
"パートナーを信じられなくて苦しいあなたへ。

信じることは、賭けです。
裏切られるリスクを受け入れること。
でも、信じなければ愛は育ちません。
「私はあなたを信じる」と決める。
その覚悟が、相手を変えることもあります。
あなたの愛を試してみて。




「夫のスマホが怪しい…！疑心暗鬼で壊れそうな心を救う『信頼回復のステップ』」
解決のための「3つのステップ」をNoteにまとめました。
▼記事はプロフのリンクから
#夜専用レス手前の会話レシピ","","Week7-8_Day43-60","2026-01-18 21:04"
"夜のリビング。
夫の目を見て話した。
逸らさずに聞いてくれた。
少しだけ、霧が晴れた気がする。
信じてみようかな、もう一度。
同じ気持ちの人、いますか？","","Week7-8_Day43-60","2026-01-18 22:07"
"今日もお疲れ様でした。
不安な夜もある。
でも朝は必ず来る。
自分を信じて。
おやすみなさい。","","Week7-8_Day43-60","2026-01-18 23:13"
"明日は今日より少しだけ、心が軽くなりますように。
信じる心が、届きますように。
プロフの固定投稿もぜひ。
おやすみなさい。","","Week7-8_Day43-60","2026-01-18 23:13"
