"Text","Image URL","Tags","Posting Time"
"「パートナーが干渉しなくなった。楽だけど、無関心に見えて寂しい——そう感じたことありませんか？」




髪型を変えても、新しい服を買っても、何も言われない。
どこに行こうが、誰と会おうが、「ふーん」で終わり。
束縛されないのは自由で楽だけど、まるで空気のように扱われている気がする。

「信頼」と「無関心」は紙一重。
今の私たちは、どちらなんだろう。

私の実体験はプロフの固定投稿へ。
#無関心 #夫婦の溝 #孤独 #問題","","Day26","2025-12-18 07:04"
"おはようございます。
「関心」は愛の反対語ではなく、愛そのもの。
今日は相手の小さな変化に、気づいて言葉にしてみませんか？
今日も無理せずいきましょう。","","Day26","2025-12-18 08:11"
"【質問】
パートナーに「自分に関心がない」と感じて寂しくなることは？

1. よくある
2. たまにある
3. 全くない

正直に教えてください🙋‍♀️","","Day26","2025-12-18 12:08"
"干渉されない＝楽だが、無関心のサインと受け取ると孤独に変わる。
相手の行動に「どうでもいい」という無関心が透けて見えると、心は離れていきます。

「今日どうだった？」の一言でいい。
「あなたのことを気にしているよ」というサインを出し合うことが大切です。




「干渉と関心の違い。パートナーに『ちゃんと見てる』を伝える小さな習慣」
具体的な方法はNoteで公開中。
#無関心 #夫婦の溝 #解決策","","Day26","2025-12-18 15:09"
"体調が悪くて寝込んでいても、「大丈夫？」の一言もなく、自分のご飯の心配をされる。
「私は家政婦じゃない！」と泣きたくなる。
これ、あるあるですよね。
共感したら「いいね」お願いします。","","Day26","2025-12-18 17:48"
"夕方のこの時間。
帰宅しても、お互いに「ただいま」「おかえり」すら言わない。
音のない家が、冷たく感じる。
小さな変化が大事です。","","Day26","2025-12-18 20:06"
"無関心による感情の遮断メカニズム。
その悩みを抱えているあなたへ。

相手が無関心なのは、あなたも無関心になっているからかもしれません。
鏡のように映し合う夫婦関係。
まずは自分から、問いかけてみませんか。




「干渉と関心の違い。パートナーに『ちゃんと見てる』を伝える小さな習慣」
解決のための「3つのステップ」をNoteにまとめました。
▼記事はプロフのリンクから
#夜専用レス手前の会話レシピ","","Day26","2025-12-18 21:18"
"夜のリビング。
視界の端に相手がいるのに、まるでいないかのように振る舞う。
この冷戦、いつまで続くの？
同じ気持ちの人、いますか？","","Day26","2025-12-18 22:15"
"今日もお疲れ様でした。
誰かが見ていなくても、あなたは頑張っています。
自分を褒めてあげて。
おやすみなさい。","","Day26","2025-12-18 23:08"
"明日は今日より少しだけ、心が軽くなりますように。
あなたの存在が、大切にされますように。
プロフの固定投稿もぜひ。
おやすみなさい。","","Day26","2025-12-18 23:08"
