"Text","Image URL","Tags","Posting Time"
"「元カノは料理上手だった」
夫の何気ない一言。
悪気はないのかもしれない。
でも、私の心はズタズタ。

SNSで元カノを検索してしまう私。
キラキラした投稿を見て落ち込む。
「私より綺麗じゃん」

過去に勝とうとして、空回り。
今の私を見てほしいのに。
自信がなくて、卑屈になる自分が嫌い。

私の実体験はプロフの固定投稿へ。
#嫉妬 #元カノ #劣等感 #問題","","Day59","2026-01-20 07:06"
"おはようございます。
朝ごはんの卵焼き。
「美味しい」って言ってよ。
元カノの味なんて忘れさせてやる。
フライパンを握る手に力が入る。
負けない。
今日も無理せずいきましょう。","","Day59","2026-01-20 08:09"
"【質問】
パートナーの過去、気になりますか？

1. 気になる（全部知りたい！）
2. 気にならない（過去は過去）
3. 知りたくない（聞きたくない...）

正直に教えてください🙋‍♀️","","Day59","2026-01-20 10:15"
"嫉妬は「自分にないもの」への憧れです。
でも、あなたには「あなただけの魅力」があります。

夫が選んだのは、過去の誰かではなく、今のあなたです。
その事実に自信を持ってください。
比較をやめれば、心は自由になります。
あなたは、あなたのままで素晴らしい。




「元カノへの嫉妬が止まらない！『比較地獄』から抜け出すための『自己肯定感アップ術』」
具体的な方法はNoteで公開中。
#嫉妬心 #メンタルヘルス #解決策","","Day59","2026-01-20 12:04"
"夫のアルバム見つけちゃった。
元カノとのツーショット。
捨ててよ、そんなの。
見なきゃよかった。
後悔先に立たず。
胸がチクチクする。
共感したら「いいね」お願いします。","","Day59","2026-01-20 15:12"
"夕方のこの時間。
鏡を見てメイクを直す。
「私だって可愛い」
自分に言い聞かせる。
誰かと比べるのはもうやめよう。
私は私。","","Day59","2026-01-20 17:52"
"嫉妬で苦しいあなたへ。

不安な時こそ、愛されている証拠を探しましょう。
「おはよう」の挨拶、「ありがとう」の言葉。
日常に溢れる小さな愛に気づいてください。
あなたは愛される価値がある人です。
自信を持って。




「元カノへの嫉妬が止まらない！『比較地獄』から抜け出すための『自己肯定感アップ術』」
解決のための「3つのステップ」をNoteにまとめました。
▼記事はプロフのリンクから
#夜専用レス手前の会話レシピ","","Day59","2026-01-20 20:08"
"夜のリビング。
夫に抱きついてみた。
温かかった。
これが現実。これが全て。
過去の亡霊なんて怖くない。
同じ気持ちの人、いますか？","","Day59","2026-01-20 21:21"
"今日もお疲れ様でした。
嫉妬は愛の裏返し。
それだけ好きってこと。
可愛く伝えよう。
おやすみなさい。","","Day59","2026-01-20 22:11"
"明日は今日より少しだけ、心が軽くなりますように。
愛に満ちた夢を、見られますように。
プロフの固定投稿もぜひ。
おやすみなさい。","","Day59","2026-01-20 23:05"
