"Text","Image URL","Tags","Posting Time"
"「休みの日くらいスマホより私を見てほしい、って思ったことありませんか？」




せっかくの休日。
リビングで一緒にいるのに、夫はずっとスマホゲームかSNS。
話しかけても生返事で、視線は画面に釘付け。

「ねぇ、聞いてる？」
何度言っても変わらない態度に、自分が蔑ろにされているようで悲しくなる。
スマホの中の世界の方が、私より魅力的なのかな。

私の実体験はプロフの固定投稿へ。
#スマホ依存 #夫婦の会話 #優先順位 #問題","","Day27","2025-12-19 07:01"
"おはようございます。
デジタルデトックス、たまには必要ですね。
今日は食事中だけでも、スマホを置いてみませんか？
今日も無理せずいきましょう。","","Day27","2025-12-19 08:08"
"【質問】
パートナーがスマホを見ている時間、長いと感じますか？

1. 長すぎる
2. 普通
3. 気にならない

正直に教えてください🙋‍♀️","","Day27","2025-12-19 10:04"
"自分の優先順位が低いと感じている。
会話の減少とスキンシップの減少がセットになって不安を増幅させます。

「スマホを見ないで」と怒るより、「あなたと話したい」と伝えること。
物理的にスマホを置く時間を作るルールも効果的です。




「会話が減るカップルの共通点」「スマホより大事な時間を取り戻す3つの工夫」
具体的な方法はNoteで公開中。
#スマホ依存 #夫婦の会話 #解決策","","Day27","2025-12-19 12:12"
"子供が「パパ見て！」と言っても、スマホ片手に「すごいねー」。
子供にもその態度？と呆れてしまう。
これ、あるあるですよね。
共感したら「いいね」お願いします。","","Day27","2025-12-19 15:15"
"夕方のこの時間。
通知音が鳴るたびに、ビクッと反応する夫。
私にはそんな反応してくれないのに。
小さな変化が大事です。","","Day27","2025-12-19 18:05"
"休みの日もスマホばかりで話を聞いてくれない。
その悩みを抱えているあなたへ。

画面の中には情報があるけれど、目の前には温もりがあります。
その価値を、もう一度思い出してもらいましょう。




「会話が減るカップルの共通点」「スマホより大事な時間を取り戻す3つの工夫」
解決のための「3つのステップ」をNoteにまとめました。
▼記事はプロフのリンクから
#夜専用レス手前の会話レシピ","","Day27","2025-12-19 20:01"
"夜のリビング。
青白い光に照らされた横顔。
近くにいるのに、一番遠い存在。
同じ気持ちの人、いますか？","","Day27","2025-12-19 21:05"
"今日もお疲れ様でした。
今夜はスマホを置いて、目を閉じて。
静かな時間を大切に。
おやすみなさい。","","Day27","2025-12-19 22:20"
"明日は今日より少しだけ、心が軽くなりますように。
あなたの声が、真っ直ぐ届きますように。
プロフの固定投稿もぜひ。
おやすみなさい。","","Day27","2025-12-19 23:25"
