"Text","Image URL","Tags","Posting Time"
"「老後2000万円問題、どうする？」
テレビのニュースを見て呟いた私。
夫は「なんとかなるだろ」と鼻で笑う。

私はNISA始めたい。
夫は「元本割れが怖い」と反対。
「銀行に預けておけば安心」という昭和の神話。
インフレで目減りする現実が見えてない。

このままじゃ、定年後に路頭に迷う。
危機感のなさにイライラする。
誰か背中を押して。

私の実体験はプロフの固定投稿へ。
#老後資金 #NISA #投資初心者 #問題","","Day52","2026-01-13 07:06"
"おはようございます。
通帳の記帳に行ってきた。
利息、数円。
ATMの手数料の方が高いじゃん。
ため息が出る。
お金に働いてもらわないと、私が倒れちゃう。
今日も無理せずいきましょう。","","Day52","2026-01-13 08:09"
"【質問】
老後の資金準備、始めてますか？

1. バッチリ（投資中）
2. これから（勉強中）
3. 全然（諦めモード）

正直に教えてください🙋‍♀️","","Day52","2026-01-13 10:15"
"投資アレルギーのパートナーを説得するのは大変です。
無理強いは逆効果。

まずは「少額」から「ポイント投資」で試してみる。
「増えたらラッキー」くらいの感覚で。
成功体験を共有すれば、意識は変わります。
二人三脚で資産を守りましょう。
まずは100円から、未来への種まき。




「投資嫌いの夫も納得！夫婦で始める『失敗しない老後資金作り』」
具体的な方法はNoteで公開中。
#資産運用 #新NISA #解決策","","Day52","2026-01-13 12:04"
"夫に「iDeCoやろうよ」って言ったら
「面倒くさい」って一蹴された。
手続きするのは私なのに。
将来の自分を助けることなのに。
面倒くさいで人生棒に振る気？
共感したら「いいね」お願いします。","","Day52","2026-01-13 15:12"
"夕方のこの時間。
老夫婦が仲良く散歩してるのを見た。
私たちもあんな風になれるかな。
お金の心配ばかりして、眉間にシワ寄せてちゃダメだね。
少し口角を上げてみる。","","Day52","2026-01-13 17:52"
"将来のお金が不安で眠れないあなたへ。

不安の正体は「知らないこと」。
FPに相談する、本を読む。
知識をつければ、恐怖は消えます。
「二人でどんな老後を過ごしたいか」
ワクワクする未来を描くことから始めましょう。
不安を希望に変えるのは、行動だけ。




「投資嫌いの夫も納得！夫婦で始める『失敗しない老後資金作り』」
解決のための「3つのステップ」をNoteにまとめました。
▼記事はプロフのリンクから
#夜専用レス手前の会話レシピ","","Day52","2026-01-13 20:08"
"夜のリビング。
「定年したら世界一周したいね」と夫。
「じゃあ貯金しなきゃね」と私。
夢があれば頑張れる気がした。
電卓叩く音が、少し軽やかに響く。
同じ気持ちの人、いますか？","","Day52","2026-01-13 21:21"
"今日もお疲れ様でした。
お金は自由への切符。
でも目的地は愛する人と一緒がいい。
おやすみなさい。","","Day52","2026-01-13 22:11"
"明日は今日より少しだけ、心が軽くなりますように。
安心な未来を、夢見られますように。
プロフの固定投稿もぜひ。
おやすみなさい。","","Day52","2026-01-13 23:05"
